sposarsi	Indicativo	Futuro Anteriore	mi sarò sposato	ti sarai sposato	si sarà sposato	ci saremo sposati	vi sarete sposati	si saranno sposati
sposarsi	Congiuntivo	Presente	mi sposi	ti sposi	si sposi	ci sposiamo	vi sposiate	si sposino
sposarsi	Congiuntivo	Passato	mi sia sposato	ti sia sposato	si sia sposato	ci siamo sposati	vi siate sposati	si siano sposati
sposarsi	Congiuntivo	Imperfetto	mi sposassi	ti sposassi	si sposasse	ci sposassimo	vi sposaste	si sposassero
sposarsi	Congiuntivo	Trapassato	mi fossi sposato	ti fossi sposato	si fosse sposato	ci fossimo sposati	vi foste sposati	si fossero sposati
sposarsi	Condizionale	Presente	mi sposerei	ti sposeresti	si sposerebbe	ci sposeremmo	vi sposereste	si sposerebbero
sposarsi	Condizionale	Passato	mi sarei sposato	ti saresti sposato	si sarebbe sposato	ci saremmo sposati	vi sareste sposati	si sarebbero sposati
sposarsi	Infinito	Presente	/	sposarsi
sposarsi	Infinito	Passato	/	essersi sposato
sposarsi	Gerundio	Presente	/	sposandosi
sposarsi	Gerundio	Passato	/	essendosi sposato
stirare	Indicativo	Presente	stiro	stiri	stira	stiriamo	stirate	stirano
stirare	Indicativo	Passato Prossimo	ho stirato	hai stirato	ha stirato	abbiamo stirato	avete stirato	hanno stirato
stirare	Indicativo	Imperfetto	stiravo	stiravi	stirava	stiravamo	stiravate	stiravano
stirare	Indicativo	Trapassato Prossimo	avevo stirato	avevi stirato	aveva stirato	avevamo stirato	avevate stirato	avevano stirato
stirare	Indicativo	Passato Remoto	stirai	stirasti	stirò	stirammo	stiraste	stirarono
stirare	Indicativo	Futuro Semplice	stirerò	stirerai	stirerà	stireremo	stirerete	stireranno
stirare	Indicativo	Futuro Anteriore	avrò stirato	avrai stirato	avrà stirato	avremo stirato	avrete stirato	avranno stirato
stirare	Congiuntivo	Presente	stiri	stiri	stiri	stiriamo	stiriate	stirino
stirare	Congiuntivo	Passato	abbia stirato	abbia stirato	abbia stirato	abbiamo stirato	abbiate stirato	abbiano stirato
stirare	Congiuntivo	Imperfetto	stirassi	stirassi	stirasse	stirassimo	stiraste	stirassero
stirare	Congiuntivo	Trapassato	avessi stirato	avessi stirato	avesse stirato	avessimo stirato	aveste stirato	avessero stirato
stirare	Condizionale	Presente	stirerei	stireresti	stirerebbe	stireremmo	stirereste	stirerebbero
stirare	Condizionale	Passato	avrei stirato	avresti stirato	avrebbe stirato	avremmo stirato	avreste stirato	avrebbero stirato
stirare	Infinito	Presente	/	stirare
stirare	Infinito	Passato	/	avere stirato
stirare	Gerundio	Presente	/	stirando
stirare	Gerundio	Passato	/	avendo stirato
succedere	Indicativo	Presente	succedo	succedi	succede	succediamo	succedete	succedono
succedere	Indicativo	Passato Prossimo	sono successo	sei successo	è successo	siamo successi	siete successi	sono successi
succedere	Indicativo	Imperfetto	succedevo	succedevi	succedeva	succedevamo	succedevate	succedevano
succedere	Indicativo	Trapassato Prossimo	ero successo	eri successo	era successo	eravamo successi	eravate successi	erano successi
succedere	Indicativo	Passato Remoto	successi	succedesti	successe	succedemmo	succedeste	successero
succedere	Indicativo	Futuro Semplice	succederò	succederai	succederà	succederemo	succederete	succederanno
succedere	Indicativo	Futuro Anteriore	sarò successo	sarai successo	sarà successo	saremo successi	sarete successi	saranno successi
succedere	Congiuntivo	Presente	succeda	succeda	succeda	succediamo	succediate	succedano
succedere	Congiuntivo	Passato	sia successo	sia successo	sia successo	siamo successi	siate successi	siano successi
succedere	Congiuntivo	Imperfetto	succedessi	succedessi	succedesse	succedessimo	succedeste	succedessero
succedere	Congiuntivo	Trapassato	fossi successo	fossi successo	fosse successo	fossimo successi	foste successi	fossero successi
succedere	Condizionale	Presente	succederei	succederesti	succederebbe	succederemmo	succedereste	succederebbero
succedere	Condizionale	Passato	sarei successo	saresti successo	sarebbe successo	saremmo successi	sareste successi	sarebbero successi
succedere	Infinito	Presente	/	succedere
succedere	Infinito	Passato	/	essere successo
succedere	Gerundio	Presente	/	succedendo
succedere	Gerundio	Passato	/	essendo successo
tagliare	Indicativo	Presente	taglio	tagli	taglia	tagliamo	tagliate	tagliano
tagliare	Indicativo	Passato Prossimo	ho tagliato	hai tagliato	ha tagliato	abbiamo tagliato	avete tagliato	hanno tagliato
tagliare	Indicativo	Imperfetto	tagliavo	tagliavi	tagliava	tagliavamo	tagliavate	tagliavano
tagliare	Indicativo	Trapassato Prossimo	avevo tagliato	avevi tagliato	aveva tagliato	avevamo tagliato	avevate tagliato	avevano tagliato
tagliare	Indicativo	Passato Remoto	tagliai	tagliasti	tagliò	tagliammo	tagliaste	tagliarono
tagliare	Indicativo	Futuro Semplice	taglierò	taglierai	taglierà	taglieremo	taglierete	taglieranno
tagliare	Indicativo	Futuro Anteriore	avrò tagliato	avrai tagliato	avrà tagliato	avremo tagliato	avrete tagliato	avranno tagliato
tagliare	Congiuntivo	Presente	tagli	tagli	tagli	tagliamo	tagliate	taglino
tagliare	Congiuntivo	Passato	abbia tagliato	abbia tagliato	abbia tagliato	abbiamo tagliato	abbiate tagliato	abbiano tagliato
tagliare	Congiuntivo	Imperfetto	tagliassi	tagliassi	tagliasse	tagliassimo	tagliaste	tagliassero
tagliare	Congiuntivo	Trapassato	avessi tagliato	avessi tagliato	avesse tagliato	avessimo tagliato	aveste tagliato	avessero tagliato
tagliare	Condizionale	Presente	taglierei	taglieresti	taglierebbe	taglieremmo	tagliereste	taglierebbero
tagliare	Condizionale	Passato	avrei tagliato	avresti tagliato	avrebbe tagliato	avremmo tagliato	avreste tagliato	avrebbero tagliato
tagliare	Infinito	Presente	/	tagliare
tagliare	Infinito	Passato	/	avere tagliato
tagliare	Gerundio	Presente	/	tagliando
tagliare	Gerundio	Passato	/	avendo tagliato
tenere	Indicativo	Presente	tengo	tieni	tiene	teniamo	tenete	tengono
tenere	Indicativo	Passato Prossimo	ho tenuto	hai tenuto	ha tenuto	abbiamo tenuto	avete tenuto	hanno tenuto
tenere	Indicativo	Imperfetto	tenevo	tenevi	teneva	tenevamo	tenevate	tenevano
tenere	Indicativo	Trapassato Prossimo	avevo tenuto	avevi tenuto	aveva tenuto	avevamo tenuto	avevate tenuto	avevano tenuto
tenere	Indicativo	Passato Remoto	tenni	tenesti	tenne	tenemmo	teneste	tennero
tenere	Indicativo	Futuro Semplice	terrò	terrai	terrà	terremo	terrete	terranno
tenere	Indicativo	Futuro Anteriore	avrò tenuto	avrai tenuto	avrà tenuto	avremo tenuto	avrete tenuto	avranno tenuto
tenere	Congiuntivo	Presente	tenga	tenga	tenga	teniamo	teniate	tengano
tenere	Congiuntivo	Passato	abbia tenuto	abbia tenuto	abbia tenuto	abbiamo tenuto	abbiate tenuto	abbiano tenuto
tenere	Congiuntivo	Imperfetto	tenessi	tenessi	tenesse	tenessimo	teneste	tenessero
tenere	Congiuntivo	Trapassato	avessi tenuto	avessi tenuto	avesse tenuto	avessimo tenuto	aveste tenuto	avessero tenuto
tenere	Condizionale	Presente	terrei	terresti	terrebbe	terremmo	terreste	terrebbero
tenere	Condizionale	Passato	avrei tenuto	avresti tenuto	avrebbe tenuto	avremmo tenuto	avreste tenuto	avrebbero tenuto
tenere	Infinito	Presente	/	tenere
tenere	Infinito	Passato	/	avere tenuto
tenere	Gerundio	Presente	/	tenendo
tenere	Gerundio	Passato	/	avendo tenuto
tirare	Indicativo	Presente	tiro	tiri	tira	tiriamo	tirate	tirano
tirare	Indicativo	Passato Prossimo	ho tirato	hai tirato	ha tirato	abbiamo tirato	avete tirato	hanno tirato
tirare	Indicativo	Imperfetto	tiravo	tiravi	tirava	tiravamo	tiravate	tiravano
tirare	Indicativo	Trapassato Prossimo	avevo tirato	avevi tirato	aveva tirato	avevamo tirato	avevate tirato	avevano tirato
tirare	Indicativo	Passato Remoto	tirai	tirasti	tirò	tirammo	tiraste	tirarono
tirare	Indicativo	Futuro Semplice	tirerò	tirerai	tirerà	tireremo	tirerete	tireranno
tirare	Indicativo	Futuro Anteriore	avrò tirato	avrai tirato	avrà tirato	avremo tirato	avrete tirato	avranno tirato
tirare	Congiuntivo	Presente	tiri	tiri	tiri	tiriamo	tiriate	tirino
tirare	Congiuntivo	Passato	abbia tirato	abbia tirato	abbia tirato	abbiamo tirato	abbiate tirato	abbiano tirato
tirare	Congiuntivo	Imperfetto	tirassi	tirassi	tirasse	tirassimo	tiraste	tirassero
tirare	Congiuntivo	Trapassato	avessi tirato	avessi tirato	avesse tirato	avessimo tirato	aveste tirato	avessero tirato
tirare	Condizionale	Presente	tirerei	tireresti	tirerebbe	tireremmo	tirereste	tirerebbero
tirare	Condizionale	Passato	avrei tirato	avresti tirato	avrebbe tirato	avremmo tirato	avreste tirato	avrebbero tirato
tirare	Infinito	Presente	/	tirare
tirare	Infinito	Passato	/	avere tirato
tirare	Gerundio	Presente	/	tirando
tirare	Gerundio	Passato	/	avendo tirato
toccare	Indicativo	Presente	tocco	tocchi	tocca	tocchiamo	toccate	toccano
toccare	Indicativo	Passato Prossimo	ho toccato	hai toccato	ha toccato	abbiamo toccato	avete toccato	hanno toccato
toccare	Indicativo	Imperfetto	toccavo	toccavi	toccava	toccavamo	toccavate	toccavano
toccare	Indicativo	Trapassato Prossimo	avevo toccato	avevi toccato	aveva toccato	avevamo toccato	avevate toccato	avevano toccato
toccare	Indicativo	Passato Remoto	toccai	toccasti	toccò	toccammo	toccaste	toccarono
toccare	Indicativo	Futuro Semplice	toccherò	toccherai	toccherà	toccheremo	toccherete	toccheranno
toccare	Indicativo	Futuro Anteriore	avrò toccato	avrai toccato	avrà toccato	avremo toccato	avrete toccato	avranno toccato
toccare	Congiuntivo	Presente	tocchi	tocchi	tocchi	tocchiamo	tocchiate	tocchino
toccare	Congiuntivo	Passato	abbia toccato	abbia toccato	abbia toccato	abbiamo toccato	abbiate toccato	abbiano toccato
toccare	Congiuntivo	Imperfetto	toccassi	toccassi	toccasse	toccassimo	toccaste	toccassero
toccare	Congiuntivo	Trapassato	avessi toccato	avessi toccato	avesse toccato	avessimo toccato	aveste toccato	avessero toccato
toccare	Condizionale	Presente	toccherei	toccheresti	toccherebbe	toccheremmo	tocchereste	toccherebbero
toccare	Condizionale	Passato	avrei toccato	avresti toccato	avrebbe toccato	avremmo toccato	avreste toccato	avrebbero toccato
toccare	Infinito	Presente	/	toccare
toccare	Infinito	Passato	/	avere toccato
toccare	Gerundio	Presente	/	toccando
toccare	Gerundio	Passato	/	avendo toccato
togliere	Indicativo	Presente	tolgo	togli	toglie	togliamo	togliete	tolgono
togliere	Indicativo	Passato Prossimo	ho tolto	hai tolto	ha tolto	abbiamo tolto	avete tolto	hanno tolto
togliere	Indicativo	Imperfetto	toglievo	toglievi	toglieva	toglievamo	toglievate	toglievano
togliere	Indicativo	Trapassato Prossimo	avevo tolto	avevi tolto	aveva tolto	avevamo tolto	avevate tolto	avevano tolto
togliere	Indicativo	Passato Remoto	tolsi	togliesti	tolse	togliemmo	toglieste	tolsero
togliere	Indicativo	Futuro Semplice	toglierò	toglierai	toglierà	toglieremo	toglierete	toglieranno
togliere	Indicativo	Futuro Anteriore	avrò tolto	avrai tolto	avrà tolto	avremo tolto	avrete tolto	avranno tolto
togliere	Congiuntivo	Presente	tolga	tolga	tolga	togliamo	togliate	tolgano
togliere	Congiuntivo	Passato	abbia tolto	abbia tolto	abbia tolto	abbiamo tolto	abbiate tolto	abbiano tolto
togliere	Congiuntivo	Imperfetto	togliessi	togliessi	togliesse	togliessimo	toglieste	togliessero
togliere	Congiuntivo	Trapassato	avessi tolto	avessi tolto	avesse tolto	avessimo tolto	aveste tolto	avessero tolto
togliere	Condizionale	Presente	toglierei	toglieresti	toglierebbe	toglieremmo	togliereste	toglierebbero
togliere	Condizionale	Passato	avrei tolto	avresti tolto	avrebbe tolto	avremmo tolto	avreste tolto	avrebbero tolto
togliere	Infinito	Presente	/	togliere
togliere	Infinito	Passato	/	avere tolto
togliere	Gerundio	Presente	/	togliendo
togliere	Gerundio	Passato	/	avendo tolto
trascorrere	Indicativo	Presente	trascorro	trascorri	trascorre	trascorriamo	trascorrete	trascorrono
trascorrere	Indicativo	Passato Prossimo	ho trascorso	hai trascorso	ha trascorso	abbiamo trascorso	avete trascorso	hanno trascorso
trascorrere	Indicativo	Imperfetto	trascorrevo	trascorrevi	trascorreva	trascorrevamo	trascorrevate	trascorrevano
trascorrere	Indicativo	Trapassato Prossimo	avevo trascorso	avevi trascorso	aveva trascorso	avevamo trascorso	avevate trascorso	avevano trascorso
trascorrere	Indicativo	Passato Remoto	trascorsi	trascorresti	trascorse	trascorremmo	trascorreste	trascorsero
trascorrere	Indicativo	Futuro Semplice	trascorrerò	trascorrerai	trascorrerà	trascorreremo	trascorrerete	trascorreranno
trascorrere	Indicativo	Futuro Anteriore	avrò trascorso	avrai trascorso	avrà trascorso	avremo trascorso	avrete trascorso	avranno trascorso
trascorrere	Congiuntivo	Presente	trascorra	trascorra	trascorra	trascorriamo	trascorriate	trascorrano
trascorrere	Congiuntivo	Passato	abbia trascorso	abbia trascorso	abbia trascorso	abbiamo trascorso	abbiate trascorso	abbiano trascorso
trascorrere	Congiuntivo	Imperfetto	trascorressi	trascorressi	trascorresse	trascorressimo	trascorreste	trascorressero
trascorrere	Congiuntivo	Trapassato	avessi trascorso	avessi trascorso	avesse trascorso	avessimo trascorso	aveste trascorso	avessero trascorso
trascorrere	Condizionale	Presente	trascorrerei	trascorreresti	trascorrerebbe	trascorreremmo	trascorrereste	trascorrerebbero
trascorrere	Condizionale	Passato	avrei trascorso	avresti trascorso	avrebbe trascorso	avremmo trascorso	avreste trascorso	avrebbero trascorso
trascorrere	Infinito	Presente	/	trascorrere
trascorrere	Infinito	Passato	/	avere trascorso
trascorrere	Gerundio	Presente	/	trascorrendo
trascorrere	Gerundio	Passato	/	avendo trascorso
usare	Indicativo	Presente	uso	usi	usa	usiamo	usate	usano
usare	Indicativo	Passato Prossimo	ho usato	hai usato	ha usato	abbiamo usato	avete usato	hanno usato
usare	Indicativo	Imperfetto	usavo	usavi	usava	usavamo	usavate	usavano
usare	Indicativo	Trapassato Prossimo	avevo usato	avevi usato	aveva usato	avevamo usato	avevate usato	avevano usato
usare	Indicativo	Passato Remoto	usai	usasti	usò	usammo	usaste	usarono
usare	Indicativo	Futuro Semplice	userò	userai	userà	useremo	userete	useranno
usare	Indicativo	Futuro Anteriore	avrò usato	avrai usato	avrà usato	avremo usato	avrete usato	avranno usato
usare	Congiuntivo	Presente	usi	usi	usi	usiamo	usiate	usino
usare	Congiuntivo	Passato	abbia usato	abbia usato	abbia usato	abbiamo usato	abbiate usato	abbiano usato
usare	Congiuntivo	Imperfetto	usassi	usassi	usasse	usassimo	usaste	usassero
usare	Congiuntivo	Trapassato	avessi usato	avessi usato	avesse usato	avessimo usato	aveste usato	avessero usato
usare	Condizionale	Presente	userei	useresti	userebbe	useremmo	usereste	userebbero
usare	Condizionale	Passato	avrei usato	avresti usato	avrebbe usato	avremmo usato	avreste usato	avrebbero usato
usare	Infinito	Presente	/	usare
usare	Infinito	Passato	/	avere usato
usare	Gerundio	Presente	/	usando
usare	Gerundio	Passato	/	avendo usato
vedere	Indicativo	Presente	vedo	vedi	vede	vediamo	vedete	vedono
vedere	Indicativo	Passato Prossimo	ho visto	hai visto	ha visto	abbiamo visto	avete visto	hanno visto
vedere	Indicativo	Imperfetto	vedevo	vedevi	vedeva	vedevamo	vedevate	vedevano
vedere	Indicativo	Trapassato Prossimo	avevo visto	avevi visto	aveva visto	avevamo visto	avevate visto	avevano visto
vedere	Indicativo	Passato Remoto	vid	vedesti	vide	vedemmo	vedeste	videro
vedere	Indicativo	Futuro Semplice	vedrò	vedrai	vedrà	vedremo	vedrete	vedranno
vedere	Indicativo	Futuro Anteriore	avrò visto	avrai visto	avrà visto	avremo visto	avrete visto	avranno visto
vedere	Congiuntivo	Presente	veda	veda	veda	vediamo	vediate	vedano
vedere	Congiuntivo	Passato	abbia visto	abbia visto	abbia visto	abbiamo visto	abbiate visto	abbiano visto
vedere	Congiuntivo	Imperfetto	vedessi	vedessi	vedesse	vedessimo	vedeste	vedessero
vedere	Congiuntivo	Trapassato	avessi visto	avessi visto	avesse visto	avessimo visto	aveste visto	avessero visto
vedere	Condizionale	Presente	vedrei	vedresti	vedrebbe	vedremmo	vedreste	vedrebbero
vedere	Condizionale	Passato	avrei visto	avresti visto	avrebbe visto	avremmo visto	avreste visto	avrebbero visto
vedere	Infinito	Presente	/	vedere
vedere	Infinito	Passato	/	avere visto
vedere	Gerundio	Presente	/	vedendo
vedere	Gerundio	Passato	/	avendo visto
vendere	Indicativo	Presente	vendo	vendi	vende	vendiamo	vendete	vendono
vendere	Indicativo	Passato Prossimo	ho venduto	hai venduto	ha venduto	abbiamo venduto	avete venduto	hanno venduto
vendere	Indicativo	Imperfetto	vendevo	vendevi	vendeva	vendevamo	vendevate	vendevano
vendere	Indicativo	Trapassato Prossimo	avevo venduto	avevi venduto	aveva venduto	avevamo venduto	avevate venduto	avevano venduto
vendere	Indicativo	Passato Remoto	vendei	vendesti	vendette	vendemmo	vendeste	venderono
vendere	Indicativo	Futuro Semplice	venderò	venderai	venderà	venderemo	venderete	venderanno
vendere	Indicativo	Futuro Anteriore	avrò venduto	avrai venduto	avrà venduto	avremo venduto	avrete venduto	avranno venduto
vendere	Congiuntivo	Presente	venda	venda	venda	vendiamo	vendiate	vendano
vendere	Congiuntivo	Passato	abbia venduto	abbia venduto	abbia venduto	abbiamo venduto	abbiate venduto	abbiano venduto
vendere	Congiuntivo	Imperfetto	vendessi	vendessi	vendesse	vendessimo	vendeste	vendessero
vendere	Congiuntivo	Trapassato	avessi venduto	avessi venduto	avesse venduto	avessimo venduto	aveste venduto	avessero venduto
vendere	Condizionale	Presente	venderei	venderesti	venderebbe	venderemmo	vendereste	venderebbero
vendere	Condizionale	Passato	avrei venduto	avresti venduto	avrebbe venduto	avremmo venduto	avreste venduto	avrebbero venduto
vendere	Infinito	Presente	/	vendere
vendere	Infinito	Passato	/	avere venduto
vendere	Gerundio	Presente	/	vendendo
vendere	Gerundio	Passato	/	avendo venduto
vestirsi	Indicativo	Presente	mi vesto	ti vesti	si veste	ci vestiamo	vi vestite	si vestono
vestirsi	Indicativo	Passato Prossimo	mi sono vestito	ti sei vestito	si è vestito	ci siamo vestiti	vi siete vestiti	si sono vestiti
vestirsi	Indicativo	Imperfetto	mi vestivo	ti vestivi	si vestiva	ci vestivamo	vi vestivate	si vestivano
vestirsi	Indicativo	Trapassato Prossimo	mi ero vestito	ti eri vestito	si era vestito	ci eravamo vestiti	vi eravate vestiti	si erano vestiti
vestirsi	Indicativo	Passato Remoto	mi vestii	ti vestisti	si vestì	ci vestimmo	vi vestiste	si vestirono
vestirsi	Indicativo	Futuro Semplice	mi vestirò	ti vestirai	si vestirà	ci vestiremo	vi vestirete	si vestiranno
vestirsi	Indicativo	Futuro Anteriore	mi sarò vestito	ti sarai vestito	si sarà vestito	ci saremo vestiti	vi sarete vestiti	si saranno vestiti
vestirsi	Congiuntivo	Presente	mi vesta	ti vesta	si vesta	ci vestiamo	vi vestiate	si vestano
vestirsi	Congiuntivo	Passato	mi sia vestito	ti sia vestito	si sia vestito	ci siamo vestiti	vi siate vestiti	si siano vestiti
vestirsi	Congiuntivo	Imperfetto	mi vestissi	ti vestissi	si vestisse	ci vestissimo	vi vestiste	si vestissero
vestirsi	Congiuntivo	Trapassato	mi fossi vestito	ti fossi vestito	si fosse vestito	ci fossimo vestiti	vi foste vestiti	si fossero vestiti
vestirsi	Condizionale	Presente	mi vestirei	ti vestiresti	si vestirebbe	ci vestiremmo	vi vestireste	si vestirebbero
vestirsi	Condizionale	Passato	mi sarei vestito	ti saresti vestito	si sarebbe vestito	ci saremmo vestiti	vi sareste vestiti	si sarebbero vestiti
vestirsi	Infinito	Presente	/	vestirsi
vestirsi	Infinito	Passato	/	essersi vestito
vestirsi	Gerundio	Presente	/	vestendosi
vestirsi	Gerundio	Passato	/	essendosi vestito
volare	Indicativo	Presente	volo	voli	vola	voliamo	volate	volano
volare	Indicativo	Passato Prossimo	ho/sono volato	hai/sei volato	ha/è volato	abbiamo/siamo volato/i	avete/siete volato/i	hanno/sono volato/i
volare	Indicativo	Imperfetto	volavo	volavi	volava	volavamo	volavate	volavano
volare	Indicativo	Trapassato Prossimo	avevo/ero volato	avevi/eri volato	aveva/è volato	avevamo/eravamo volato/i	avevate/eravate volato/i	avevano/erano volato/i
volare	Indicativo	Passato Remoto	volai	volasti	volò	volammo	volaste	volarono
volare	Indicativo	Futuro Semplice	volerò	volerai	volerà	voleremo	volerete	voleranno
volare	Indicativo	Futuro Anteriore	avrò/sarò volato	avrai/sarai volato	avrà/sarà volato	avremo/saremo volato/i	avrete/sarete volato/i	avranno/saranno volato/i
volare	Congiuntivo	Presente	voli	voli	voli	voliamo	voliate	volino
volare	Congiuntivo	Passato	abbia/sia volato	abbia/sia volato	abbia/sia volato	abbiamo/siamo volato/i	abbiate/siate volato/i	abbiano/siate volato/i
volare	Congiuntivo	Imperfetto	volassi	volassi	volasse	volassimo	volaste	volassero
volare	Congiuntivo	Trapassato	avessi/fossi volato	avessi/fossi volato	avesse/fosse volato	avessimo/fossimo volato/i	aveste/foste volato/i	avessero/fossero volato/i
volare	Condizionale	Presente	volerei	voleresti	volerebbe	voleremmo	volereste	volerebbero
volare	Condizionale	Passato	avrei/sarei volato	avresti/saresti volato	avrebbe/sarebbe volato	avremmo/saremmo volato/i	avreste/sareste volato/i	avrebbero/sarebbero volato/i
volare	Infinito	Presente	/	volare
volare	Infinito	Passato	/	avere/essere volato
volare	Gerundio	Presente	/	volando
volare	Gerundio	Passato	/	avendo/essendo volato
accomodarsi	Indicativo	Presente	mi accomodo	ti accomodi	si accomoda	ci accomodiamo	vi accomodate	si accomodano
accomodarsi	Indicativo	Passato Prossimo	mi sono accomodato	ti sei accomodato	si è accomodato	ci siamo accomodati	vi siete accomodati	si sono accomodati
accomodarsi	Indicativo	Imperfetto	mi accomodavo	ti accomodavi	si accomodava	ci accomodavamo	vi accomodavate	si accomodavano
accomodarsi	Indicativo	Trapassato Prossimo	mi ero accomodato	ti eri accomodato	si era accomodato	ci eravamo accomodati	vi eravate accomodati	si erano accomodati
accomodarsi	Indicativo	Passato Remoto	mi accomodai	ti accomodasti	si accomodò	ci accomodammo	vi accomodaste	si accomodarono
accomodarsi	Indicativo	Futuro Semplice	mi accomoderò	ti accomoderai	si accomoderà	ci accomoderemo	vi accomoderete	si accomoderanno
accomodarsi	Indicativo	Futuro Anteriore	mi sarò accomodato	ti sarai accomodato	si sarà accomodato	ci saremo accomodati	vi sarete accomodati	si saranno accomodati
accomodarsi	Congiuntivo	Presente	mi accomodi	ti accomodi	si accomodi	ci accomodiamo	vi accomodiate	si accomodino
accomodarsi	Congiuntivo	Passato	mi sia accomodato	ti sia accomodato	si sia accomodato	ci siamo accomodati	vi siate accomodati	si siano accomodati
accomodarsi	Congiuntivo	Imperfetto	mi accomodassi	ti accomodassi	si accomodasse	ci accomodassimo	vi accomodaste	si accomodassero
accomodarsi	Congiuntivo	Trapassato	mi fossi accomodato	ti fossi accomodato	si fosse accomodato	ci fossimo accomodati	vi foste accomodati	si fossero accomodati
accomodarsi	Condizionale	Presente	mi accomoderei	ti accomoderesti	si accomoderebbe	ci accomoderemmo	vi accomodereste	si accomoderebbero
accomodarsi	Condizionale	Passato	mi sarei accomodato	ti saresti accomodato	si sarebbe accomodato	ci saremmo accomodati	vi sareste accomodati	si sarebbero accomodati
accomodarsi	Infinito	Presente	/	accomodarsi
accomodarsi	Infinito	Passato	/	essersi accomodato
accomodarsi	Gerundio	Presente	/	accomodandosi
accomodarsi	Gerundio	Passato	/	essendosi accomodato
aggiungere	Indicativo	Presente	aggiungo	aggiungi	aggiunge	aggiungiamo	aggiungete	aggiungono
aggiungere	Indicativo	Passato Prossimo	ho aggiunto	hai aggiunto	ha aggiunto	abbiamo aggiunto	avete aggiunto	hanno aggiunto
aggiungere	Indicativo	Imperfetto	aggiungevo	aggiungevi	aggiungeva	aggiungevamo	aggiungevate	aggiungevano
aggiungere	Indicativo	Trapassato Prossimo	avevo aggiunto	avevi aggiunto	aveva aggiunto	avevamo aggiunto	avevate aggiunto	avevano aggiunto
aggiungere	Indicativo	Passato Remoto	aggiunsi	aggiungesti	aggiunse	aggiungemmo	aggiungeste	aggiunsero
aggiungere	Indicativo	Futuro Semplice	aggiungerò	aggiungerai	aggiungerà	aggiungeremo	aggiungerete	aggiungeranno
aggiungere	Indicativo	Futuro Anteriore	avrò aggiunto	avrai aggiunto	avrà aggiunto	avremo aggiunto	avrete aggiunto	avranno aggiunto
aggiungere	Congiuntivo	Presente	aggiunga	aggiunga	aggiunga	aggiungiamo	aggiungiate	aggiungano
aggiungere	Congiuntivo	Passato	abbia aggiunto	abbia aggiunto	abbia aggiunto	abbiamo aggiunto	abbiate aggiunto	abbiano aggiunto
aggiungere	Congiuntivo	Imperfetto	aggiungessi	aggiungessi	aggiungesse	aggiungessimo	aggiungeste	aggiungessero
aggiungere	Congiuntivo	Trapassato	avessi aggiunto	avessi aggiunto	avesse aggiunto	avessimo aggiunto	aveste aggiunto	avessero aggiunto
aggiungere	Condizionale	Presente	aggiungerei	aggiungeresti	aggiungerebbe	aggiungeremmo	aggiungereste	aggiungerebbero
aggiungere	Condizionale	Passato	avrei aggiunto	avresti aggiunto	avrebbe aggiunto	avremmo aggiunto	avreste aggiunto	avrebbero aggiunto
aggiungere	Infinito	Presente	/	aggiungere
aggiungere	Infinito	Passato	/	avere aggiunto
aggiungere	Gerundio	Presente	/	aggiungendo
aggiungere	Gerundio	Passato	/	avendo aggiunto
aggiustare	Indicativo	Presente	aggiusto	aggiusti	aggiusta	aggiustiamo	aggiustate	aggiustano
aggiustare	Indicativo	Passato Prossimo	ho aggiustato	hai aggiustato	ha aggiustato	abbiamo aggiustato	avete aggiustato	hanno aggiustato
aggiustare	Indicativo	Imperfetto	aggiustavo	aggiustavi	aggiustava	aggiustavamo	aggiustavate	aggiustavano
aggiustare	Indicativo	Trapassato Prossimo	avevo aggiustato	avevi aggiustato	aveva aggiustato	avevamo aggiustato	avevate aggiustato	avevano aggiustato
aggiustare	Indicativo	Passato Remoto	aggiustai	aggiustasti	aggiustò	aggiustammo	aggiustaste	aggiustarono
aggiustare	Indicativo	Futuro Semplice	aggiusterò	aggiusterai	aggiusterà	aggiusteremo	aggiusterete	aggiusteranno
aggiustare	Indicativo	Futuro Anteriore	avrò aggiustato	avrai aggiustato	avrà aggiustato	avremo aggiustato	avrete aggiustato	avranno aggiustato
aggiustare	Congiuntivo	Presente	aggiusti	aggiusti	aggiusti	aggiustiamo	aggiustiate	aggiustino
aggiustare	Congiuntivo	Passato	abbia aggiustato	abbia aggiustato	abbia aggiustato	abbiamo aggiustato	abbiate aggiustato	abbiano aggiustato
aggiustare	Congiuntivo	Imperfetto	aggiustassi	aggiustassi	aggiustasse	aggiustassimo	aggiustaste	aggiustassero
aggiustare	Congiuntivo	Trapassato	avessi aggiustato	avessi aggiustato	avesse aggiustato	avessimo aggiustato	aveste aggiustato	avessero aggiustato
aggiustare	Condizionale	Presente	aggiusterei	aggiusteresti	aggiusterebbe	aggiusteremmo	aggiustereste	aggiusterebbero
aggiustare	Condizionale	Passato	avrei aggiustato	avresti aggiustato	avrebbe aggiustato	avremmo aggiustato	avreste aggiustato	avrebbero aggiustato
aggiustare	Infinito	Presente	/	aggiustare
aggiustare	Infinito	Passato	/	avere aggiustato
aggiustare	Gerundio	Presente	/	aggiustando
aggiustare	Gerundio	Passato	/	avendo aggiustato
ammalarsi	Indicativo	Presente	mi ammalo	ti ammali	si ammala	ci ammaliamo	vi ammalate	si ammalano
